Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Qatar,QAT,,10.19255491,12.23115815,12.58150454,12.43421193,12.23365188,12.25154245,12.356157,12.2167634,11.88081511,12.44785524,12.40151966,11.01106297,10.04129136,9.244416369,8.581742283,8.029539381,7.56262001,7.162067558,6.825026043,6.624338528,6.366133577,6.112168805,5.834327389,5.525399994,5.221765381,4.737783458,4.465636209,4.201796949,4.063673028,3.939006257,3.822944571,3.707370678,3.589065221,3.466818088,3.337957476,3.193064372,4.297623476,5.552206798,5.585087589,5.382515447,5.182615732,4.984950549,4.78162278,4.003966465,6.831570071,16.71528274,21.95187048,16.83372191,12.20269019,0.659271673,0.591679732,5.934312334,10.76120445,11.66571117,8.659599253,5.570430024,2.799545491,1.41961489,2.273052601,5.773101382,-10.8841106,5.947283351,-0.012731893,
Romania,ROU,,2.785306015,2.615334326,2.589837406,2.567461845,2.48859733,2.665876147,2.915210009,2.611935212,2.299853102,2.438854693,2.267418332,2.175152846,2.064255307,2.123524731,2.436716479,2.383664608,2.32600113,2.490112094,2.206799205,2.084852933,2.18585904,2.062013421,1.870506745,1.82853221,1.858330746,1.887802808,1.903634907,1.864614123,1.818377889,1.523033365,0.46220477,-0.354263911,-0.418652307,-0.426874,-0.48646335,-0.573086083,-0.573669083,-0.491693133,-0.444385278,-0.419565624,-1.682607996,-1.966977343,-0.471484891,-0.322505382,-0.370871358,-0.346339811,-1.231773307,-1.421522696,-0.588839832,-0.350299532,-0.248797871,-0.419233409,-0.439904419,-0.443190037,-0.494176791,-0.549538436,-0.511242828,-0.47260827,-0.367674303,-0.347574151,-0.497249317,-0.091341748,0.392893885,
Russian Federation,RUS,,2.762585775,2.731188458,2.700902994,2.669590932,2.633268805,2.061750439,2.032126997,2.002695064,1.966079809,1.911472625,1.857777358,1.829583348,1.801377864,1.773289316,1.747477112,1.851220589,1.821501949,1.797682475,1.58274932,1.351126127,1.299186537,1.250342811,1.212239293,1.361999997,1.37074851,1.30398021,1.274875152,1.218379246,0.882690364,0.162567537,0.279868714,0.091528709,-0.05893314,-0.041081303,-0.027101138,-0.152265821,-0.170794257,-0.170938765,-0.316093622,-0.426068728,-0.429544052,-0.466841006,-0.410158872,-0.341369409,-0.320178955,-0.266208544,-0.109882303,0.01721238,0.089873006,0.105983774,0.179096921,0.331562966,0.39502824,0.41738374,0.414487432,0.412583123,0.36382427,0.261746892,0.244631029,0.080447499,-0.103223778,-0.096945928,-0.012714052,
Rwanda,RWA,,4.812334795,4.60640101,4.307053888,4.3790261,4.648381583,4.894605532,5.07159411,5.180189929,5.11804743,5.101887936,7.303942513,7.43366812,7.420735402,7.453371339,7.468479954,7.455377547,7.442893822,7.454183736,4.774797593,4.492291722,4.565615247,4.670471518,4.707397991,4.741230946,4.748131914,4.716378879,4.652530908,4.562552519,4.41868681,3.99412685,3.410714814,15.60851108,18.9045272,-1.204670826,-3.262087883,31.26790781,23.66284368,10.1771216,6.823506671,6.755625659,6.760698655,7.171891178,2.952301983,2.666596273,2.683766329,2.69635318,2.683742032,2.652051414,2.608721529,2.547259004,2.476277221,2.423303627,2.426995986,2.535161082,2.611057996,2.675346896,2.74930422,2.817229935,2.871768618,2.927442071,2.968065932,3.057599545,3.1588321,
South Asia,SAS,,3.308217417,3.617077953,3.600502673,3.605236248,3.527417485,3.441313381,3.458724511,3.464925156,3.433099619,3.518289797,3.599675487,4.006523656,4.120639713,4.244946454,4.43729021,4.446042619,4.468913168,4.440153084,4.482401262,4.583865572,4.219249515,3.574520026,3.605357965,3.588262072,3.566945608,3.556473699,3.524290451,3.498332081,3.457972152,3.42258644,3.322036003,3.185440025,3.187352451,3.125477333,3.060577425,3.044077284,3.005946901,2.96589313,2.916250331,2.874201139,2.979982988,3.15770377,3.079573089,3.030627386,2.948411382,2.885156637,2.835663074,2.781047061,2.770790671,2.74699287,2.693892762,2.641180722,2.547456381,2.519580525,2.461406782,2.452843855,2.458390176,2.453888003,2.446217561,2.435662065,2.337833526,2.29987322,2.377423263,
Saudi Arabia,SAU,,7.196769632,7.150588973,8.044673452,8.883556213,8.73167077,8.589409351,8.497982033,8.453609984,8.396307714,8.39199475,8.499929231,8.669501437,8.742520755,8.732423657,8.100986832,7.994351617,8.07690948,8.132252744,8.132065529,8.095237516,8.112337336,8.149124069,8.050048976,7.823439785,7.524033389,7.395128079,6.578034686,6.22584308,5.931632865,5.790581114,5.603942443,5.414619611,4.857977062,4.590228972,4.448876724,4.300409854,4.157244799,4.033976892,3.911858371,4.750805719,5.487423632,5.259530721,5.055304835,4.869320586,4.705623283,4.558340565,4.423692164,4.301025283,4.181534778,-0.72777078,4.803900726,4.467171605,5.67773937,2.715971794,5.451693874,4.010401382,0.339416445,-2.288639812,-0.176462601,5.096869944,-2.20270746,4.680095455,3.589269545,
Sudan,SDN,,7.605531591,7.634874861,7.673893421,7.695884576,7.689313853,7.67509303,7.666607617,7.656972615,7.624109463,7.622888705,7.575415607,7.530869551,7.40542314,5.042754159,4.558449595,4.577266861,4.530795048,4.997383899,5.16457696,5.254267262,5.175180825,4.930199739,5.859034617,6.942456161,6.434483932,6.453742604,6.521367722,6.501295545,6.405305568,6.31915028,6.228624912,6.157399743,5.474427045,2.681812936,2.743713986,2.403148905,2.391361161,2.68664612,2.667046103,2.660782939,2.648384883,2.628673359,2.419823565,2.347781326,2.445478932,2.469847819,2.544892124,2.751630664,2.996646992,2.706337469,2.386389846,2.55940675,2.791169188,3.250344442,3.653562596,3.707586187,4.191405359,4.276558922,3.780476573,3.591537865,3.653953839,3.716595288,2.394333398,
Senegal,SEN,,5.583192385,5.565559888,5.542039511,5.540005219,5.547964519,5.574977395,5.594320404,5.582149667,5.54535981,5.527093918,5.361193767,5.343608787,5.3019469,5.207372556,5.041454462,4.624441192,3.439078342,3.335892895,3.385214533,3.461150404,3.541084339,3.604972028,3.656073091,3.697241939,3.748557549,3.828794681,3.863783519,3.785779347,3.241683164,3.231673733,3.206377367,3.160137773,3.110950686,3.039857267,2.923663443,2.80440514,2.716126268,2.694280245,2.726799392,2.765393568,2.78149041,2.802446807,3.120917983,3.33896922,3.322095934,3.306017706,3.293750795,3.3034532,3.320362708,3.337194704,3.47152112,3.611816152,3.891809326,4.089587449,4.00335652,3.920308209,3.842174205,3.762863226,3.689727615,3.612421694,3.526892253,3.462675398,3.38673876,
Singapore,SGP,,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554898734,1.833787635,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,-4.1703363,3.308620524,4.858316078,
Solomon Islands,SLB,,6.858734473,6.852148138,6.858157601,6.86223202,6.853993874,6.84289352,6.874056369,6.920276677,6.921261706,5.160754218,2.725134966,2.845237467,3.011616451,3.206193246,3.341599692,4.749473622,6.73846934,6.782419196,6.794335929,6.771741534,6.740071062,6.696912335,6.650659051,6.610446344,6.548435243,6.466665234,5.337579243,4.633136113,4.571145185,4.516998766,4.463206648,4.41389204,4.364573223,4.335723368,4.302751379,4.278189268,4.236216952,4.182749557,4.061277741,4.31421909,4.371052662,4.29993017,4.241314503,4.192219538,4.146647969,4.113073573,4.081129928,4.058795394,4.151025123,5.136767659,5.948713165,5.896017247,5.837007781,5.761838463,5.680341188,5.578230492,5.464602721,5.328172113,4.573047639,4.10334491,4.240533867,4.192187788,4.150794932,
Sierra Leone,SLE,,4.695136574,4.738019739,4.85455117,5.116819241,5.137395722,5.151162158,5.154784822,5.149974498,5.102621829,5.078597704,5.014374788,4.958835201,4.933178185,4.902166631,3.99690142,3.275724522,3.309823489,3.384445532,3.39738984,3.42923627,3.450971377,3.470683442,3.540433042,3.594853789,3.605302594,3.461827334,3.390749812,3.409777363,3.203085109,4.659273349,1.86944287,-1.200256948,0.472510263,1.079131575,0.836235095,1.167017898,1.973878063,1.666509875,1.197338382,3.097044666,6.579664776,6.4421508,4.735735836,4.049566231,3.56821793,3.241436218,3.22553243,3.521236727,3.709821651,3.730286943,3.613559754,3.531468118,3.446234105,3.373326106,3.295294116,3.327093915,3.370533274,3.34860416,3.336402548,3.336493619,3.315270338,3.278696527,3.259589855,
El Salvador,SLV,,3.22537903,2.98362852,2.920202173,2.970586555,3.035366905,3.08125295,3.081277551,3.044903199,2.9697075,2.8072309,2.655560709,3.602921005,3.585022348,3.532482599,3.450559443,3.370193142,3.335380625,3.3269307,3.123678296,2.500253499,1.819910625,2.276401861,2.954551421,3.035646248,3.109245764,3.087269452,3.070353572,3.093907284,3.038023089,2.94434541,2.800245225,2.674942573,3.488846879,3.424826278,3.243569612,3.089373578,2.944685,2.826856332,1.520670983,1.443556927,1.347243996,1.231381247,1.107042957,0.99868183,0.896555774,0.816227196,1.064462238,1.753316057,1.705411837,1.686332134,1.684884087,1.682091607,1.661591479,1.616247416,1.527798793,1.419201377,1.297016178,1.144911,1.039184789,1.1532963,1.251539017,1.263268269,1.299319288,
San Marino,SMR,,4.611021414,4.577174956,4.561821307,4.451203561,3.943318527,3.239911347,2.878771671,2.866202998,2.767448122,2.573328645,5.445471304,5.79135912,4.637417354,3.526191814,3.17131594,3.201950263,7.388438356,7.51314968,3.770627975,3.422806431,3.160432551,2.800662508,2.441605286,2.029498978,1.984091133,1.91090206,1.340127559,0.690026549,1.351599422,1.37599438,1.361966154,1.371180967,1.911999934,1.88937088,1.780644226,1.702607878,1.640559394,1.63470978,1.632772846,1.626510353,1.608337632,1.459025648,1.323452549,5.827251368,1.595283849,1.458388537,3.63314234,1.701955317,4.597282,0.857589517,-1.744957584,2.788065105,-1.077647125,-0.981498419,0.924953323,0.79497148,2.332458273,2.195904436,0.55559825,0.440496788,-1.375194311,-1.348889871,0.417448728,
Somalia,SOM,,5.574976186,5.575550712,5.553800205,5.394110788,5.222709537,5.212356416,5.191363344,5.180194838,5.155282232,5.154754356,5.115398378,5.097356452,5.112410444,5.030992975,4.366297333,3.48707885,3.642368699,8.087084257,13.3406682,9.521973218,1.742959571,1.304192371,4.141869724,4.593163422,4.979596364,5.062962979,4.602517979,1.285172482,-0.502977739,0.722630211,-2.702792245,-3.623242843,3.980570121,6.192905924,4.754482373,4.771267525,4.644751108,5.267886077,5.167417038,5.117066951,5.096558545,4.854255661,5.919762465,5.889117032,5.643581248,5.214401337,-4.431066165,7.528109785,6.961523437,6.809575188,4.916929833,2.257334418,4.561227869,4.911686383,4.761880897,5.160656906,5.185221648,4.827439868,4.96332295,5.076262736,4.927778711,4.286116927,4.330924307,
Serbia,SRB,,4.094427418,4.067949115,3.964018835,3.875895955,3.792843893,3.852762525,3.611332029,3.596129276,4.583505709,3.481675813,3.147213869,1.999542426,1.860633911,1.990527827,1.977074592,2.063626614,1.953791225,1.904308481,1.84228747,3.521317747,1.552571307,1.214466098,1.182899579,1.187388995,1.135341765,1.073037173,1.018169675,1.040124885,0.942976074,0.871473237,-3.185005681,0.553192438,0.571388383,0.546538414,0.505504504,0.352998935,0.118240401,0.022984784,0.063319744,0.105872503,0.249744543,0.374578717,0.156774533,0.184998993,0.112426649,0.017931653,0.005860135,-0.017905661,0.005137607,0.000673356,-0.353135985,-0.230089783,-0.28250352,-0.280982985,-0.308644638,-0.319220861,-0.295976068,-0.278572237,-0.237549081,-0.336030935,-0.58117636,-2.125951872,-0.200000833,
Sub-Saharan Africa (excluding high income),SSA,,4.576599691,4.645195128,4.766959181,4.85629581,4.921030554,4.878190888,4.915445125,4.967256422,5.001095661,4.910714137,5.054190618,5.096016805,5.129728976,5.084798483,5.076176573,5.06258367,4.94251782,5.083965812,4.931747734,4.821270586,5.038505735,5.072603813,5.075940649,5.132589685,5.282869895,5.295947521,5.227347722,5.111906731,4.98880925,4.896723086,4.366674033,4.301843231,4.344439306,4.193181425,4.034238596,3.859055609,3.852908398,3.922157188,3.91568631,3.886255269,4.103986019,4.137319002,4.133583104,4.148689155,4.194163944,4.16796521,4.034544691,4.301433822,4.287160484,4.284617648,4.267365895,4.213338364,4.219696801,4.20540706,4.20559149,4.110368506,4.0710101,4.083457083,3.999478635,3.953167626,3.902620718,3.841709971,3.79825221,
South Sudan,SSD,,1.402848404,1.448645137,1.460083159,1.708189955,1.758536624,1.323112875,1.12751941,1.202635277,1.189031073,1.162489898,1.589129847,1.967365581,2.240225435,2.468956301,2.476004822,2.465607095,2.430102805,2.413864279,2.382172651,2.342435143,2.334815478,2.323125317,4.706635332,8.049399097,7.850781052,7.861731059,6.860987445,3.659290098,3.104364436,6.40341182,7.90618663,7.283223691,5.614633428,3.081575688,3.78829176,3.255658006,3.586365205,2.772066479,3.439595148,5.195407382,5.248427002,5.243107266,5.311461245,5.446999951,5.585643752,5.737600192,5.805739673,5.757879566,5.545397976,6.18676907,6.372124026,5.470433305,4.822269547,1.753515415,0.06458637,-1.264602309,-4.094274888,0.044630737,4.36187339,4.101226169,3.099253542,3.025494761,5.768462615,
Sub-Saharan Africa,SSF,,4.577343532,4.645854863,4.767523188,4.856799927,4.921491744,4.878648911,4.91585224,4.967611334,5.001394333,4.911006037,5.054309644,5.096434593,5.129726548,5.084901703,5.076450058,5.062706564,4.942678026,5.082249495,4.930162241,4.819808339,5.037132421,5.071048246,5.074217415,5.131158448,5.281521527,5.294598633,5.227095183,5.110611387,4.987672439,4.895638196,4.365971292,4.300980188,4.343973202,4.192896252,4.033735196,3.858606876,3.852415599,3.921829704,3.915373566,3.885746577,4.103299657,4.137214734,4.132706483,4.147988743,4.19362927,4.167724583,4.034076485,4.301216708,4.286662992,4.284507002,4.266451307,4.212992836,4.21948237,4.205160967,4.205439908,4.110110786,4.070746424,4.083161842,3.999190945,3.952887032,3.902345646,3.843750142,3.797828108,
Small states,SST,,2.991750271,3.268847516,3.307608757,3.270358549,3.139321702,3.000315292,2.78644395,2.758645228,2.740586892,2.692665426,2.800621729,2.925794982,2.793341523,2.877353257,2.922855398,3.00050845,2.961157424,2.88828753,2.781728373,2.700840377,2.497612555,2.535149536,2.296851589,2.293082825,2.432321024,2.521456732,2.559860384,2.542266392,2.556628532,2.577004939,1.927182422,1.196772845,0.97748003,1.339280682,1.263222852,1.544302682,1.700363477,1.676534267,1.383052677,1.437389383,1.920973468,2.149083759,1.966530186,1.824362505,1.847170389,1.930372395,2.027402137,1.904561144,1.944655323,1.636831496,0.750499632,1.293807743,1.626808706,1.808118649,1.78466848,1.74093142,2.000895625,1.4239754,1.20595322,1.132758165,1.439489277,1.623276484,1.883390089,
Sao Tome and Principe,STP,,5.464478857,7.70668923,7.609346782,7.575207259,7.521942764,7.518452619,7.554634653,7.616282649,7.649504603,7.788841524,4.472116475,3.30428797,3.304116631,3.394972948,3.528010235,3.668133495,3.775464347,3.823897676,3.714429628,3.475366332,3.191442939,4.685221296,4.812432433,4.863887622,5.001724282,5.117960483,5.259777021,5.36540152,5.256955022,5.109917312,4.774458555,4.046457847,3.884145776,3.746805806,3.606902574,3.476904824,3.334438501,3.186839567,3.037575458,2.907737409,3.39128158,4.537777451,4.719432891,4.60081475,4.500944133,4.423169655,4.345999494,4.251291748,4.116673419,3.949648709,3.791407494,3.666258197,3.487257198,3.319081959,3.154124296,2.982429426,2.822228507,2.695759551,2.59952588,2.899263071,3.022419793,2.842206283,2.847026187,
Suriname,SUR,,3.384756608,4.07630881,4.596212103,3.897167204,2.993638846,2.926591741,2.928493913,2.925401955,2.906009814,2.856065419,2.73267325,3.646371429,4.443210907,4.113964133,3.789327117,3.477473356,3.156507748,2.855519233,2.547946618,2.786100914,0.13728807,0.406658304,0.693824841,1.02076861,1.357541869,1.488331274,1.275466254,1.443501632,1.63957522,1.107824641,0.721655838,0.731031823,0.533485468,0.830627599,1.809370386,2.236434807,2.193239978,2.174531363,2.16956269,2.17181269,2.168912498,2.143737251,2.076530571,1.581347521,0.960740925,0.988205135,1.037696589,1.064004521,1.069147647,1.060030454,1.044843005,1.034844181,1.026104738,1.033040823,1.031328063,1.024149405,1.009686258,1.000855928,1.090892514,1.157167405,1.012773224,0.981565971,1.070720947,
Slovak Republic,SVK,,4.443109868,3.320323167,3.219864109,3.219076053,3.139861419,3.036719161,2.935636635,2.835962244,2.798946463,2.435692639,2.715029424,3.336186801,3.397517066,3.417756899,3.389953824,3.353195574,3.302840126,3.220542475,3.149128906,2.93323627,2.019084636,1.663160247,1.607701637,1.560731584,1.535959903,1.474042397,1.402434563,1.366724882,1.309537436,1.259043597,0.587734053,-0.075014596,0.275894654,0.286306364,0.184797926,0.103722752,0.078330671,0.025942976,-0.00625467,-0.243775783,-0.307577023,-0.303777827,-0.333982296,-0.289251561,-0.259770775,-0.267534008,-0.243703784,-0.186060861,-0.141099023,-0.408451131,-0.356806911,-0.087416478,-0.150800099,-0.161895078,-0.110721648,-0.02521845,0.052927459,0.091966227,0.140930441,0.143424102,-0.100811873,-0.119626404,0.126345811,
Slovenia,SVN,,3.743749184,3.396792821,3.601381347,3.672397787,3.740093126,3.918820252,3.800045523,3.486078635,3.105873881,3.166748523,3.358706293,3.616099233,3.587062136,3.249774952,3.644230465,4.096198251,3.768503682,3.600309305,3.529329934,3.399151038,2.121643873,0.527715863,0.952895929,0.836518734,0.812961309,1.571089819,1.527153117,0.59408014,0.378878028,0.410625471,0.315232607,-0.095288006,-0.186877378,-0.062270801,0.072893684,-0.009232909,-0.083134565,-0.166775353,0.124635398,0.34732284,0.208705848,0.27542978,0.501717529,0.505556858,0.610744329,0.754828506,0.992921734,0.592002543,1.332023315,0.864262622,0.634096087,0.634585791,0.556609215,0.519395852,0.492566224,0.51660008,0.532404309,0.855189456,1.210111177,1.208242315,0.827932555,0.772228968,0.998898381,
Sweden,SWE,,1.57546955,1.874343257,1.837287224,1.97585651,2.120643508,2.058885633,1.805278457,1.562973063,1.663924976,1.859589315,1.33878953,0.690739983,0.55874058,0.671410635,0.655070864,0.450676541,0.440875147,0.376780826,0.304992682,0.288483542,0.135563962,0.057198082,0.045261032,0.090879263,0.165170454,0.232566965,0.333675662,0.459595026,0.667186851,0.772605483,0.806717928,0.775036132,0.766603466,0.896130161,0.707393346,0.266461164,0.090620062,0.088869607,0.111265022,0.193899955,0.322021444,0.399152958,0.446938734,0.466911457,0.472320308,0.694032981,0.928518962,0.965653049,1.035806601,1.033750395,1.038087702,1.117727362,1.215745795,1.353460114,1.411616216,1.601319652,1.685372102,1.488150675,1.330044339,1.028940022,0.896813772,0.9680324,0.750326881,
Eswatini,SWZ,,12.51152576,12.45944896,12.43081985,12.46718779,12.52556701,12.37089334,10.22934484,10.10048678,10.10537768,10.1346578,10.14903552,10.16697023,10.12943941,10.1337553,10.1219723,10.15371953,6.064480429,5.39860168,5.395091942,5.4040663,5.401957521,5.393838804,5.34389415,5.313519423,5.705718307,5.993032212,5.904929679,6.623323756,6.646672454,6.044662146,6.002368353,5.77996985,4.874525471,1.943600555,1.863551453,3.917696367,3.249690552,0.711499524,0.508959014,0.450102468,0.343107143,0.216160726,0.105592855,0.018919209,-0.034057153,-0.082037047,0.206016596,1.659471109,1.620595063,1.560742107,1.528481232,1.192087592,1.198054885,1.207064192,1.221589408,1.264342194,1.458186993,1.656021622,1.69409493,1.872819473,1.971454642,1.861926173,1.813140244,
Sint Maarten (Dutch part),SXM,,8.976999943,9.439148429,9.352605801,9.012223266,8.781846239,8.545325888,8.366458776,8.121005543,7.830693636,7.542807267,7.129766585,6.899287149,7.023870758,7.011219765,6.849031156,6.615915574,6.456425156,6.309619434,6.011826705,5.694987513,6.941180065,9.358646601,9.936599782,9.235873538,8.641306684,8.154487055,7.751829944,7.411744665,7.175622157,6.980520784,6.834882868,4.938273049,1.443580177,-0.34092897,-0.455338443,-0.549157132,-0.615855411,-0.674156267,-0.694871704,-0.660731149,-0.152848044,0.758684701,1.178429679,1.152082819,1.151439455,1.150667887,1.113184037,1.07377882,1.038487033,0.900652592,1.389951999,2.182219659,2.345014831,2.255838426,2.155377937,2.055011567,1.934166063,1.819433226,1.680501987,1.530874073,1.363563916,1.357086889,1.437212562,
Seychelles,SYC,,6.507996898,6.308610281,6.142248824,6.05023201,5.985027605,5.922905261,5.817961126,5.727772572,5.614380878,5.507058981,5.21954661,5.977638426,4.996668151,5.207078338,5.603969446,5.230437537,5.203856236,0.82095017,0.827188238,0.881261332,1.190490251,0.555364149,-0.151157327,0.562531928,0.780400402,0.592148806,4.215769137,0.343175297,0.603608752,0.529930534,1.406289032,0.571339893,2.230870458,2.848346226,1.689056155,1.718875211,1.459422564,2.27544601,2.316454511,1.281485445,0.509490029,3.50963506,-0.647708794,0.146395625,1.011805099,2.657481315,1.11733006,2.871116683,1.056577506,3.483103026,-1.912491213,1.724344404,2.612570503,2.345132353,3.01082827,2.112626726,1.99105668,1.715478237,1.639929355,1.599350957,1.542897257,,0.635085507,
Syrian Arab Republic,SYR,,4.588049991,4.653917216,4.695939977,4.735235564,4.761048359,4.785959284,4.800593804,4.809977748,4.815183026,4.839964862,4.28403383,4.140795273,4.113953515,4.103886749,4.126094026,4.149118061,4.15489554,4.148508977,4.10711252,4.068586831,4.02555456,3.804866393,3.851571439,3.944800953,3.950793742,3.921454567,3.880250406,3.825062403,3.740090144,3.658717796,3.566964374,3.492831658,3.43847179,3.369894556,3.513445428,3.442252564,3.351413285,3.302670436,3.260126082,3.20694163,3.158619233,3.11708176,3.075507901,3.162455787,3.250175117,4.955586293,6.829101355,4.205070717,2.218553874,2.928888035,-0.106935223,-2.414420461,-6.855140539,-8.624771986,-2.989368947,0.075237382,1.411295062,3.050222372,5.094981451,4.54780239,3.878519938,4.923197273,6.039682658,
Turks and Caicos Islands,TCA,,1.11733006,0.958356026,0.87655784,0.904983552,0.718135941,0.606386734,0.74402469,0.66842817,0.594303445,0.936693752,2.287179407,3.514950705,3.678649234,3.699558768,3.713481782,3.749187138,3.749060892,3.874191057,3.804876172,4.626942047,8.173431989,8.349624082,8.099384872,7.804102213,7.47996547,7.198464634,6.854467547,6.466926573,6.209240201,6.539053551,6.741876332,6.7794377,6.546801764,6.347863763,6.126899861,5.875025289,5.623053359,5.457013055,5.314369303,5.210456713,5.372151336,5.840439571,6.034897825,5.73650614,5.467976578,5.234035151,5.046559272,4.869421516,4.674456271,4.458220748,4.139277037,4.533284796,5.073443131,4.468757683,4.714105652,4.914567759,4.40935498,4.344663115,4.07444541,3.049791641,2.154819627,1.55429617,0.973951247,
Chad,TCD,,5.926537035,5.926452282,5.936845765,6.578342626,8.497723388,8.428587742,8.380176825,8.366504028,8.343993482,8.376531277,8.351238754,8.42765251,8.15016273,8.045412209,7.852934887,7.642310256,7.440407284,7.336535442,3.146988187,1.266595776,1.154431902,5.731856132,5.980859903,2.349043554,2.029703963,4.018404729,4.519312671,4.406186653,4.404872626,3.775839917,4.670563713,5.246486578,3.16948745,2.450340793,4.560545729,4.582725334,3.600580085,3.593399607,3.666072128,3.611530094,3.525632808,3.630736521,4.147774521,4.606300309,4.182590232,3.748923521,3.600321473,3.650045103,3.723517885,3.693031137,3.843545091,3.91087673,4.047062438,4.125800055,3.820524062,3.85561793,4.101394995,4.235052707,4.169474477,4.211929925,4.547817705,4.635531581,5.825314969,
East Asia & Pacific (IDA & IBRD countries),TEA,,2.676295068,4.057556804,5.300985686,5.165635729,2.007255866,2.460990845,2.523316855,2.564235365,2.669238407,2.695655408,2.837300364,2.723193819,3.065650544,3.310196183,2.23253065,2.641723179,2.524386245,3.769964313,5.007636883,4.997719781,5.054019248,5.162943522,4.591462229,4.489212884,4.466884784,4.498379533,4.547144875,4.524301999,4.42601336,4.344057603,4.425582342,4.314522885,4.217045984,4.158224196,4.091423441,4.035064492,3.96703254,3.879451124,3.743141987,3.657506341,3.847605566,3.927393212,3.825202169,3.732617073,3.651587412,3.499631404,3.388620253,3.324041717,3.236654826,3.170159024,3.018154893,3.011260591,2.937086281,2.843455405,2.742700236,2.678588028,2.637307231,2.440857157,2.264927215,2.084131655,1.866972871,1.717219553,1.596226345,
Europe & Central Asia (IDA & IBRD countries),TEC,,3.190228401,3.082310736,3.060053165,3.026333774,2.940481513,2.652802508,2.658023299,2.60736442,2.53686459,2.390782781,2.322885327,2.334887708,2.28728548,2.25574284,2.193946663,2.196126778,2.161179307,2.110781757,1.90390642,1.762023123,1.889660437,1.934763221,1.940180787,2.006319651,1.956141257,1.844135103,1.784656762,1.722673749,1.429889997,0.954639415,0.734570674,0.549132158,0.415985879,0.326868141,0.264316157,0.21475211,0.174371725,0.171944966,0.155360747,0.106371973,0.100042182,0.140127715,0.258456737,0.301259343,0.299715713,0.345318435,0.255967985,0.518099568,0.63028754,0.636733487,0.668722956,0.680136952,0.721172332,0.73937025,0.730816164,0.742583188,0.711072376,0.68806785,0.714914513,0.554490156,0.266408,-0.24436639,-0.267939216,
Togo,TGO,,9.762608114,9.70036793,9.684060651,9.926920012,10.41708862,10.99864619,11.41445536,11.49342841,11.19546309,9.341868382,4.710723686,4.352598768,4.127366638,4.025622775,3.948285863,3.900345384,3.864327435,3.881554368,4.007762042,4.263518126,4.543180332,4.801145765,4.91657768,4.859647069,4.687137621,4.545432659,4.521192314,4.495399026,4.429366724,4.382223254,4.323621013,4.265853015,0.807413135,1.787813723,5.763507608,5.120394838,4.557811624,4.219118694,4.203795898,4.124561589,3.992237559,3.891316128,3.87314849,3.897150948,3.885888985,4.111385543,4.214639038,4.170247294,4.112810729,3.994651719,4.015340617,3.971702014,3.895157756,3.851914181,3.828366605,3.822122096,3.804767507,3.775167417,3.744294013,3.710577466,3.673578396,3.642835541,3.620649974,
Thailand,THA,,3.483251595,3.509595364,3.530739506,3.535979085,3.539165329,3.510345688,3.472380916,3.424682535,3.35966174,3.828908879,5.310155412,5.258511762,5.20812152,5.10581752,4.972655841,4.832306509,4.729049386,4.656824059,4.553817478,4.132311431,2.966224136,2.90629206,2.887800847,2.848554867,2.785629127,2.730642764,2.673156994,2.640278695,2.576508778,2.515389989,2.201925492,2.162275925,2.116521044,2.04396011,1.993466839,1.95082008,1.90027787,1.869009543,1.817536944,2.468792122,4.65124466,4.541060141,4.447416763,4.350224621,4.236325447,4.147755198,4.048740107,3.951004884,3.844360951,3.710237683,2.523531245,2.276996206,2.21987317,2.140710688,2.04812788,2.019811447,1.96321939,1.813816444,1.681172305,1.61189439,1.534935516,1.393343292,1.30442759,
